content_id,model_prob,action,reason_code,days_since_last_update,avg_position,ctr,impressions_prev_30d,clicks_prev_30d,search_volume,competition,word_count,content_age_days
content_f3dc9bef3289,0.9545979846465622,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,4.6,0.0,493,0,0.0,0.0,2279.0,144
content_141a4af0e27a,0.9544948870961993,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,14.5,0.0,4,0,20.0,0.19,3178.0,98
content_d99bdb65ecf0,0.954487260380135,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.3,0.28,2783,8,0.0,0.0,5315.0,223
content_65c03925e49f,0.9544794879325158,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.5,0.0,270,0,20.0,0.04,0.0,256
content_87b7747864ed,0.9544734137574947,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,19.5,0.0,11,0,30.0,0.37,3259.0,98
content_e973ad4eacf7,0.9544666425564705,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.4,0.04,806,0,0.0,0.0,5537.0,151
content_1d462e6151e1,0.9544666425564705,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.4,0.02,812,0,0.0,0.0,5596.0,148
content_4afbfc53ca8e,0.9544666425564705,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.9,0.04,859,0,0.0,0.0,5374.0,148
content_a64a0e7e2894,0.9544666425564705,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.7,0.03,770,0,0.0,0.0,5803.0,148
content_1ad241fb521a,0.9544510095836579,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,1.1,0.05,1238,0,210.0,0.5,2479.0,105
content_d91092100626,0.9544090901687887,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.7,0.16,24626,40,0.0,0.0,5712.0,153
content_e296ad157f69,0.9543449541011618,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.8,0.08,12830,5,0.0,0.0,5419.0,229
content_2ad23dedb3a9,0.9543107455469204,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.4,0.36,2959,14,0.0,0.0,5171.0,153
content_a53d1c4231b3,0.9541598794395579,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,12.4,0.0,266,0,0.0,0.0,3998.0,141
content_d7d06a893dcf,0.9540603879331194,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.8,0.07,2326,1,0.0,0.0,6841.0,216
content_5b4f8f88151e,0.9539885558609958,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,1.6,0.0,20,0,90.0,0.2,0.0,362
content_c5a22862db5f,0.9539683594084731,HIGH PRIORITY REFRESH,model_flagged_decline_risk,7,4.0,0.05,2279,0,0.0,0.0,2890.0,228
content_88b343ce6e92,0.9539629394543812,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,29.0,0.0,655,0,10.0,0.0,4240.0,140
content_30d41b532aa1,0.9538409155425478,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,42.7,0.47,4175,16,0.0,0.0,3891.0,125
content_136ad3ae062b,0.9537918795050525,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.6,0.0,367,0,0.0,0.0,5176.0,223
content_123807db2a80,0.9537918795050525,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.2,0.0,331,0,0.0,0.0,7545.0,223
content_39dbf0817270,0.9536525030257995,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,1.3,0.05,1212,0,0.0,0.0,2533.0,98
content_05867bb87732,0.9536280740330243,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.1,0.31,11838,50,0.0,0.0,4934.0,223
content_81e8f3a5bc0f,0.9535720452544656,HIGH PRIORITY REFRESH,model_flagged_decline_risk,1,17.3,0.0,3,0,0.0,0.0,2404.0,91
content_79ac977c6e0b,0.9535255205634018,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,0.7,0.0,2,0,10.0,0.0,2304.0,104
content_17efbb39174c,0.9534954657101696,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.2,0.35,4093,13,0.0,0.0,6814.0,216
content_25041033a0d9,0.9534927094069371,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.3,0.54,11051,48,0.0,0.0,6846.0,223
content_18834455f241,0.9534806412690799,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,32.3,0.0,433,0,0.0,0.0,5572.0,148
content_727ff68ce113,0.9534806412690799,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.8,0.0,347,0,0.0,0.0,6805.0,151
content_dd4a93b6de7e,0.9534416938326975,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,38.0,0.0,2340,0,0.0,0.0,3768.0,111
content_01654960faf9,0.9533380565417746,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.2,0.08,1693,0,0.0,0.0,6827.0,216
content_4f818ca00ccc,0.9533229310793884,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.2,0.08,2685,1,0.0,0.0,5251.0,216
content_a2debfd76118,0.9532536897193633,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,42.5,0.08,1494,0,0.0,0.0,5611.0,216
content_c48bcab09d10,0.9532245651154755,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.5,0.23,2506,2,0.0,0.0,5256.0,223
content_ddc8d3917101,0.9532245651154755,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.3,0.25,1889,5,0.0,0.0,6478.0,223
content_6a5b8ccbd700,0.9531668108777915,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.3,0.6,45229,352,0.0,0.0,5853.0,153
content_d8f1f24b42c7,0.9531627956901043,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,2.6,0.0,284,0,10.0,0.31,2715.0,95
content_d68bd67315c8,0.9531037487017973,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,37.7,0.06,11590,6,0.0,0.0,5504.0,229
content_c14a055e6a26,0.9530931747158982,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,34.0,0.07,2750,1,0.0,0.0,4148.0,140
content_6d020451e1b0,0.9529828472520989,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.6,0.05,2868,3,0.0,0.0,4767.0,153
content_14ac5317a035,0.9529584126693332,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.7,0.0,409,0,0.0,0.0,6290.0,139
content_1e6b4cfb915c,0.9529563913721412,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,32.1,0.07,17141,3,0.0,0.0,3916.0,104
content_ab297544311a,0.9529379034799014,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,37.0,0.07,9428,3,0.0,0.0,5727.0,211
content_72f65ab80b1d,0.9529060678405163,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,10.4,0.0,94,0,10.0,0.01,2771.0,90
content_300c70929b3f,0.9527455919190266,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,12.1,0.0,6,0,10.0,0.43,3480.0,90
content_187dc9d91ed0,0.952735194617859,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,1.4,0.0,19,0,0.0,0.0,0.0,330
content_7205560591f9,0.9527258710166677,HIGH PRIORITY REFRESH,model_flagged_decline_risk,13,17.6,0.0,846,0,0.0,0.0,2644.0,228
content_95701ef51a46,0.9526443243568427,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,38.7,0.06,10399,2,0.0,0.0,5538.0,211
content_2a17ac96bd86,0.9526193629458467,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.2,0.0,94,0,0.0,0.0,2955.0,90
content_704618d1b448,0.9526187997850352,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,20.3,0.14,3206,4,0.0,0.0,5416.0,148
content_2b4a520964b1,0.9525958650861047,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,27.1,0.05,777,0,0.0,0.0,5691.0,223
content_12d8eb874efb,0.9525683616890521,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,33.2,0.09,4261,3,0.0,0.0,3628.0,104
content_6bf53891613e,0.9525498962840239,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,41.8,0.17,6801,13,0.0,0.0,6825.0,229
content_777b979f86bc,0.9524649911973648,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.1,0.0,3,0,70.0,0.45,2787.0,98
content_805d59143ed3,0.9523702695786683,HIGH PRIORITY REFRESH,model_flagged_decline_risk,15,43.1,0.04,4344,4,20.0,0.39,2274.0,104
content_47d2fed41749,0.9523473603914651,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,7.4,0.0,204,0,0.0,0.0,4478.0,203
content_17e60f3ab39c,0.9523013133680307,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,27.8,0.06,562,1,0.0,0.0,5938.0,151
content_45ad10251169,0.9522555361000461,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.8,0.24,3215,6,0.0,0.0,6143.0,139
content_fe785ee66adb,0.9522512039011447,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.5,0.51,1909,11,0.0,0.0,4985.0,223
content_6dd1a3dcd99e,0.9522512039011447,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.5,0.51,2018,10,0.0,0.0,5124.0,223
content_87c4a4fb3471,0.95223938319043,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.7,0.13,2631,4,0.0,0.0,5927.0,223
content_aa2440f8c4ea,0.9521962667884717,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,23.4,0.0,1212,0,260.0,0.8,4030.0,140
content_e95b67018ba1,0.9520226698724864,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.3,0.11,563,1,0.0,0.0,6211.0,153
content_258680c5da73,0.9519775166993354,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,63.8,0.0,3,0,20.0,1.0,2629.0,91
content_946fbf519eb7,0.9519735532426644,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.3,0.0,26,0,10.0,0.57,2615.0,91
content_0033daa7ec2f,0.9518748821859103,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,41.8,0.05,1242,2,0.0,0.0,5658.0,216
content_9e0abcad7411,0.9518748821859103,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,36.0,0.03,3095,2,0.0,0.0,5954.0,216
content_aebb82480f9f,0.951869628557908,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.8,0.0,20,0,50.0,0.1,3338.0,98
content_bfefedb0b8a5,0.951869628557908,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,11.1,0.0,13,0,50.0,0.17,3268.0,98
content_f3544dd354a4,0.9518644296378089,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,40.3,0.4,11531,38,0.0,0.0,3986.0,124
content_ffec3ebb6db9,0.9517980668841941,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.6,0.15,815,3,0.0,0.0,6786.0,223
content_1c0f8c2f9018,0.9517932794255742,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.1,0.0,430,0,110.0,0.04,0.0,153
content_3ee3863d0542,0.9517471428747488,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.2,0.43,6114,33,0.0,0.0,6173.0,216
content_6e6694b67eb6,0.9517038035728583,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,1.7,0.0,131,0,50.0,0.14,0.0,257
content_e3129baae407,0.9516090814733296,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.4,0.17,2949,4,0.0,0.0,7193.0,223
content_756eb14c4e60,0.9516090814733296,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.8,0.17,1607,5,0.0,0.0,6050.0,223
content_bab43fc115b8,0.9516090814733296,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.3,0.19,2399,5,0.0,0.0,7056.0,223
content_7caef6b6a306,0.9515369149793879,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,5.9,0.0,2365,0,0.0,0.0,2884.0,141
content_483f5d0b409c,0.9514434875065079,HIGH PRIORITY REFRESH,model_flagged_decline_risk,14,13.9,0.0,433,0,0.0,0.0,3096.0,228
content_c06a3e3b94c7,0.9514208200408653,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.5,0.0,5,0,0.0,0.0,2737.0,90
content_8f2e090d3e9d,0.9513939001032815,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,11.9,0.0,68,0,110.0,0.22,3178.0,98
content_933d274de691,0.9513921869820513,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.8,0.16,9349,22,0.0,0.0,4671.0,223
content_92322e1ab662,0.9513151271079752,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,18.2,1.27,3862,45,0.0,0.0,3938.0,104
content_d015eb800625,0.9513058432495292,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,8.5,0.0,489,0,0.0,0.0,4187.0,172
content_81379f58625a,0.9513017677426302,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.3,0.56,4893,33,0.0,0.0,6126.0,223
content_97a08f7b106c,0.9512299049365904,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,1.5,0.0,354,0,0.0,0.0,0.0,330
content_40fb6f005d61,0.9512252764558474,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.0,0.12,66481,93,0.0,0.0,7269.0,229
content_2f0b4adc80b2,0.9511663982610772,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,23.2,0.19,1122,1,10.0,0.0,5606.0,148
content_9baf12630279,0.9511520940211836,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.4,0.62,8389,56,0.0,0.0,6455.0,144
content_f57df93d1a2a,0.951144411427408,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.0,0.0,1138,0,0.0,0.0,6726.0,148
content_fab09a452add,0.9511215880804155,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.1,0.0,1127,0,0.0,0.0,6079.0,223
content_3bb23afaf34e,0.951121561894798,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,15.4,0.03,617,0,0.0,0.0,5654.0,144
content_d8952d1662d5,0.9511023338040072,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.4,0.31,4256,15,0.0,0.0,5173.0,211
content_a9ca62a8a9eb,0.9510749693470194,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.2,0.0,57,0,20.0,0.06,3925.0,91
content_7f2ab429d7b6,0.9509903855468906,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.7,0.0,8,0,110.0,0.02,3126.0,98
content_2bb11993c89a,0.9509779358692981,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,24.0,0.0,548,0,10.0,0.0,4672.0,148
content_1f1eb3e67ac9,0.9509520873331153,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,6.7,0.0,386,0,0.0,0.0,3210.0,141
content_d971ed6a14fb,0.9509475449878584,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.4,0.0,3,0,70.0,0.35,2588.0,98
content_56c54a03ece2,0.9509405503710392,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.7,0.0,389,0,0.0,0.0,0.0,144
content_5bb2847f5cfb,0.9507811411191154,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.9,0.43,2157,11,0.0,0.0,6710.0,216
content_81318d706af3,0.9507401893475451,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.4,0.07,1473,0,0.0,0.0,5046.0,148
content_ff1f0c71893f,0.9506884823480585,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.6,0.03,2985,1,0.0,0.0,6207.0,216
content_fe9e5d4c8546,0.9506711777912062,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.6,0.0,359,0,0.0,0.0,5911.0,139
content_7d5ad3f9feee,0.9506379607442695,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.7,0.0,351,0,10.0,0.0,0.0,148
content_06982d69786c,0.9506239144526767,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.9,0.17,3651,8,0.0,0.0,6633.0,223
content_e04ed077b51c,0.9506202134542365,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.3,0.22,2319,5,0.0,0.0,6158.0,144
content_31341eab72bd,0.9506202134542365,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.5,0.25,4378,4,0.0,0.0,6251.0,144
content_25c31d8401de,0.9506188154207564,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,36.0,0.11,12039,14,0.0,0.0,6678.0,229
content_7430d435aa25,0.9506151810335668,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,20.5,0.12,3915,1,0.0,0.0,6328.0,148
content_7d8636a3a342,0.9506010342800789,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.7,0.0,462,0,0.0,0.0,7294.0,223
content_ff68b5f0171e,0.9505621455276277,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.8,0.0,5,0,0.0,0.0,2531.0,90
content_3a3e736a6252,0.9505350514390101,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.4,0.0,41,0,0.0,0.0,2679.0,90
content_bc595df5ea71,0.9504665840307948,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,35.8,0.0,1467,0,0.0,0.0,4392.0,140
content_eac5bf5d6a11,0.9504530929317653,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.9,0.17,5704,12,0.0,0.0,5012.0,223
content_0868e82484db,0.9504422672669991,HIGH PRIORITY REFRESH,model_flagged_decline_risk,106,4.1,0.0,321,0,0.0,0.0,2621.0,106
content_3af4a161a262,0.9504375860771677,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,27.8,0.12,6444,9,0.0,0.0,6925.0,211
content_7805a6d60fb7,0.9504068276599547,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.0,0.41,1510,6,0.0,0.0,5515.0,153
content_da8bd76fe1f8,0.9504068276599547,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.2,0.49,5056,2,0.0,0.0,5462.0,148
content_eea26a0c18ac,0.9504000458986446,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.7,0.36,6101,19,0.0,0.0,3895.0,125
content_4ddeecdba2f1,0.9503419032824683,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.7,0.08,713,1,0.0,0.0,6300.0,148
content_6641b9dd839b,0.9503273151125301,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.2,0.53,1661,9,0.0,0.0,5793.0,223
content_023cebb114ed,0.9502929574061977,HIGH PRIORITY REFRESH,model_flagged_decline_risk,1,20.6,0.0,17,0,0.0,0.0,3019.0,91
content_013a5d3dfc26,0.9502662227118797,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.7,0.01,21793,2,0.0,0.0,4540.0,148
content_ed3cebd8dc66,0.9502490720722438,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.9,0.0,10,0,170.0,1.0,5020.0,131
content_cea15cd277ea,0.9502266527670588,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.5,0.0,6,0,90.0,0.0,2897.0,98
content_4aac9f633ec7,0.9502245949965237,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,2.5,0.0,223,0,0.0,0.0,3730.0,118
content_7852e54e8f47,0.9501089260265724,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.1,0.12,1202,1,0.0,0.0,5077.0,151
content_7def8fc1c1c9,0.9501089260265724,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.4,0.12,1403,1,0.0,0.0,4949.0,148
content_e5f94c86d3a9,0.9500358620269078,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,5.8,0.0,3,0,20.0,0.21,3090.0,98
content_b43a872c5138,0.9500350407010013,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.0,0.34,4345,12,0.0,0.0,6692.0,216
content_bdbb8cee6d9f,0.9500301350869194,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.6,0.08,612,0,0.0,0.0,6107.0,287
content_cc33d8db197f,0.9500151821178832,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,25.1,0.13,10672,6,0.0,0.0,3925.0,90
content_a69aa1264065,0.9499700060438073,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,37.3,0.09,11641,13,0.0,0.0,6785.0,229
content_594ba0cae917,0.9499568841306099,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.5,0.12,1338,1,0.0,0.0,7238.0,139
content_68af684c0b56,0.9499295095784395,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.1,0.25,10411,24,0.0,0.0,6248.0,229
content_b8bf4f455067,0.9499194187449711,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.3,1.13,1645,28,0.0,0.0,5308.0,223
content_74d6c26c6f89,0.9499101927237888,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,34.7,0.19,4534,13,0.0,0.0,5033.0,216
content_81a5bf533779,0.9498910797667002,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.7,0.09,1409,0,0.0,0.0,5493.0,216
content_47f14fc1ca93,0.9498689975686968,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.2,0.15,29853,36,0.0,0.0,5673.0,211
content_d44e0056bb95,0.9498191075441675,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.8,0.49,1852,13,0.0,0.0,6629.0,223
content_04c10b7d4b2b,0.9498137854290855,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.5,0.0,209,0,0.0,0.0,0.0,330
content_8fde9bdee858,0.9497818755281241,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.3,0.31,3644,6,0.0,0.0,6320.0,139
content_28a1ad303080,0.9497666867603007,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.4,0.3,1397,3,0.0,0.0,5174.0,223
content_38466dc2d75e,0.9496944010116408,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.8,0.09,11963,10,0.0,0.0,6454.0,211
content_944b59b45a71,0.949659955674723,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.4,0.09,2808,0,0.0,0.0,4853.0,223
content_7cc2b2d23607,0.9496159804588404,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.6,0.26,2121,8,0.0,0.0,6270.0,144
content_cbcbb97ac631,0.9494840361416996,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.7,0.0,409,0,0.0,0.0,5479.0,139
content_82f523ddc57e,0.9494819003955802,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,32.9,0.0,2824,0,0.0,0.0,3752.0,111
content_c02b2a60a85c,0.9494655692107913,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,37.3,0.12,1255,2,0.0,0.0,6556.0,223
content_0a1a7fb81747,0.9494574242735621,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.8,0.0,6,0,20.0,0.16,2779.0,98
content_1d5d8705a2bc,0.949430982528605,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.0,0.36,3925,11,0.0,0.0,5033.0,223
content_912bd3805fc3,0.9494246267346648,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.5,0.13,938,1,0.0,0.0,6726.0,144
content_9770c253d66f,0.9493646070934935,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,5.3,0.0,5,0,20.0,0.2,2726.0,98
content_65dd444c604d,0.9493611948226968,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,5.4,0.0,53,0,0.0,0.0,2862.0,90
content_73138e49f25d,0.9493200316308031,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,2.1,0.03,2125,0,10.0,0.0,2786.0,95
content_b28d1efd668f,0.9492918623924139,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.2,0.06,110679,61,0.0,0.0,6901.0,153
content_a259ba53812e,0.9492751214734343,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,7.5,0.0,735,0,0.0,0.0,5870.0,151
content_53854b72b1cf,0.9492751214734343,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,7.9,0.0,617,0,0.0,0.0,5141.0,151
content_94e22f76b445,0.9492658499831497,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.5,0.0,689,0,0.0,0.0,5553.0,151
content_da96396814db,0.9492597332430986,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.6,0.19,3005,2,0.0,0.0,7393.0,223
content_f1e0530622fd,0.9492471738386602,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.3,0.42,4456,17,0.0,0.0,4813.0,223
content_4d43ab53fa3f,0.9492456503261341,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,27.8,0.05,2165,0,0.0,0.0,5693.0,216
content_2561fb8fdb3f,0.9492171163209587,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.7,0.24,6430,17,0.0,0.0,3691.0,125
content_833697cdd9e3,0.9492082559043664,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.6,0.0,214,0,0.0,0.0,5552.0,312
content_bf2503cea410,0.9491463385313199,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.0,0.0,2,0,0.0,0.0,3874.0,99
content_a8cd736c9c7b,0.9491201837998727,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,23.2,0.03,659,0,0.0,0.0,4448.0,144
content_725556b5ef54,0.9490636499134638,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,27.8,0.07,439,0,0.0,0.0,5306.0,148
content_42634cb0c5a3,0.9490322522005502,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.8,0.02,14227,3,0.0,0.0,5967.0,229
content_4a7582bfb40c,0.9489663732443075,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,16.8,0.26,1765,3,0.0,0.0,4589.0,144
content_80deebdf15f3,0.9489128391711131,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.2,0.19,1514,2,0.0,0.0,4891.0,139
content_99b96fc838bb,0.948898211390021,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.3,0.0,148,0,0.0,0.0,5525.0,312
content_448b237a29da,0.9488782967412267,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,32.0,0.14,4006,7,0.0,0.0,6026.0,148
content_fe4b3bf89a95,0.9488201626370556,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,34.5,0.01,9455,2,0.0,0.0,3618.0,98
content_ac63f3629ff2,0.9487879951526615,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.6,0.33,2509,6,0.0,0.0,5161.0,223
content_48b397f0587e,0.9486967629291451,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.3,0.0,30,0,10.0,0.0,0.0,329
content_96306a965a56,0.948639022367449,HIGH PRIORITY REFRESH,model_flagged_decline_risk,19,0.6,0.09,374,1,90.0,0.75,2544.0,165
content_92dacb2bebde,0.9486287423325761,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.8,0.19,971,3,0.0,0.0,6153.0,223
content_8b5bd797e7d0,0.9486188042459169,HIGH PRIORITY REFRESH,model_flagged_decline_risk,48,15.2,0.27,10111,30,0.0,0.0,4967.0,153
content_2157ece877be,0.9485950031713327,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.9,0.09,1740,1,0.0,0.0,6644.0,148
